Sample ID,Analysis Name,Analysis Keyword,Method,Analyst,Result,Unit
1988,Nitrate (NO3),nitrate,SM4500 NO-3D,tdenuyl,< 1,mg/L
1989,Coliform (MPN),coliform_mpn,SM9223B,mabshire,114.5,MPN/100mL
1989,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,13.2,MPN/100mL
1990,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1990,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
1991,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
1991,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,3.1,MPN/100mL
1992,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
1992,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
1993,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1993,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
1993,Nitrate (NO3),nitrate,SM4500 NO-3D,tdenuyl,1.2,mg/L
1994,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1994,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
1995,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1995,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
1995,Nitrate (NO3),nitrate,SM4500 NO-3D,tdenuyl,< 1,mg/L
1996,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1996,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
1997,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
1997,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,57.3,MPN/100mL
1998,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1998,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
1999,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1999,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2000,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2000,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2001,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2001,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2001,Nitrate (NO3),nitrate,SM4500 NO-3D,tdenuyl,< 1,mg/L
45,Coliform (PA),coliform_pa,,,ABSENT,
45,E.Coli (PA),ecoli_pa,,,PRESENT,
160,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
160,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,105,MPN/100mL
161,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
161,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
161,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
162,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
162,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
163,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
163,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
164,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
164,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
165,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
165,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
166,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
166,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
167,E.coli (MPN),ecoli_mpn_fsma,SM9223B,kcrago,74,MPN/100mL
167,Coliform (MPN),coliform_mpn_fsma,SM9223B,kcrago,3200,MPN/100mL
168,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
168,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,461,MPN/100mL
169,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
169,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
170,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
170,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
170,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
171,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.31,mg/L
171,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
171,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
172,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.43,mg/L
172,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
172,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
173,Coliform (MPN),coliform_mpn,SM9223B,kcrago,1300,MPN/100mL
173,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,12,MPN/100mL
174,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
174,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
175,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
175,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,18,MPN/100mL
176,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
176,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,11,MPN/100mL
177,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
177,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
178,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
178,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
178,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
179,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
179,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
179,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
180,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.87,mg/L
180,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
180,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
181,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
181,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,1,MPN/100mL
182,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
182,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,5,MPN/100mL
183,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
183,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,28,MPN/100mL
184,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
184,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,10,MPN/100mL
185,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
185,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,29,MPN/100mL
186,Coliform (MPN),coliform_mpn,SM9223B,kcrago,1120,MPN/100mL
186,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,11,MPN/100mL
187,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
187,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,1,MPN/100mL
188,Coliform (MPN),coliform_mpn,SM9223B,kcrago,1414,MPN/100mL
188,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,8,MPN/100mL
189,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
189,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,26,MPN/100mL
190,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
190,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,3,MPN/100mL
191,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
191,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,2420,MPN/100mL
176,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
192,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
192,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
193,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
193,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
194,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
194,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
195,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
195,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
196,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
196,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
197,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
197,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
198,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
198,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
199,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
199,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,24,MPN/100mL
200,Coliform (MPN),coliform_mpn,SM9223B,kcrago,649,MPN/100mL
200,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,34,MPN/100mL
201,Coliform (MPN),coliform_mpn,SM9223B,kcrago,1553,MPN/100mL
201,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,37,MPN/100mL
202,Coliform (MPN),coliform_mpn,SM9223B,kcrago,1203,MPN/100mL
202,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,13,MPN/100mL
203,Coliform (MPN),coliform_mpn,SM9223B,kcrago,1986,MPN/100mL
203,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,4,MPN/100mL
205,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,4.1,mg/L
205,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
205,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
190,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
191,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
191,E.coli (MPN),ecoli_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
182,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
183,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
184,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
187,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
189,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
206,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
206,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,18,MPN/100mL
000175-R01,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2420,MPN/100mL
000175-R01,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,18,MPN/100mL
199,Coliform (MPN),coliform_mpn-1,SM9223B,kcrago,> 2420,MPN/100mL
207,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.5,mg/L
207,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
207,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
208,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
208,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
209,E.coli (PA),ecoli_pa,SM9223B,,,
209,Coliform (PA),coliform_pa,,,,
210,E.coli (PA),ecoli_pa,SM9223B,naladmin,ABSENT,
210,Coliform (PA),coliform_pa,SM9223B,naladmin,ABSENT,
211,E.coli (PA),ecoli_pa,SM9223B,naladmin,ABSENT,
211,Coliform (PA),coliform_pa,SM9223B,naladmin,ABSENT,
212,Nitrate (NO3),nitrate,SM4500 NO-3D,naladmin,< 1,mg/L
212,E.coli (PA),ecoli_pa,SM9223B,naladmin,ABSENT,
212,Coliform (PA),coliform_pa,SM9223B,naladmin,ABSENT,
213,Coliform (PA),coliform_pa,SM9223B,naladmin,PRESENT,
213,Nitrate (NO3),nitrate,SM4500 NO-3D,naladmin,< 1,mg/L
213,E.coli (PA),ecoli_pa,SM9223B,naladmin,ABSENT,
213,Nitrite (NO2),nitrite,SM4500 NO-2B,kcrago,< 0.1,mg/L
214,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
214,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
215,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
215,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
216,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
216,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
217,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
217,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
218,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
218,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,2,MPN/100mL
219,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
219,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,2,MPN/100mL
220,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
220,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,6,MPN/100mL
221,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
221,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
222,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
222,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
223,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
223,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
224,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
224,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
225,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
225,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
226,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
226,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
226,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
227,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.41,mg/L
227,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
227,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
228,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
228,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
229,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
229,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
230,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
230,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
231,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
231,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
232,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
232,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
232,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
233,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
233,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
233,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
234,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
234,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
234,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
235,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
235,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
236,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
236,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
237,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
237,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2410,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2410,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2411,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2411,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2412,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2412,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2413,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2413,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2414,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2414,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2415,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2415,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2416,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2416,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
405,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
405,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
406,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
406,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
407,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
407,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
408,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
408,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
409,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
409,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
410,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
410,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
411,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
411,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
412,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
412,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
413,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
413,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.1,mg/L
413,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
414,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
414,Copper (Cu),copper,EPA 200.5,kcrago,< 5,µ/L
415,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
415,Copper (Cu),copper,EPA 200.5,kcrago,165,µ/L
416,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
416,Copper (Cu),copper,EPA 200.5,kcrago,< 5,µ/L
417,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
417,Copper (Cu),copper,EPA 200.5,kcrago,< 5,µ/L
414,Lead (Pb),lead-1,EPA 200.5,kcrago,< 5,µ/L
414,Copper (Cu),copper-1,EPA 200.5,kcrago,10.6,µ/L
418,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
418,Copper (Cu),copper,EPA 200.5,kcrago,< 5,µ/L
419,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
419,Copper (Cu),copper,EPA 200.5,kcrago,68.1,µ/L
420,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µ/L
420,Copper (Cu),copper,EPA 200.5,igallagher,68.1,µ/L
421,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µ/L
421,Copper (Cu),copper,EPA 200.5,igallagher,< 5,µ/L
422,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µ/L
422,Copper (Cu),copper,EPA 200.5,igallagher,< 5,µ/L
423,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µ/L
423,Copper (Cu),copper,EPA 200.5,igallagher,< 5,µ/L
424,Lead (Pb),lead,EPA 200.5,pvanderweele,< 5,µ/L
424,Copper (Cu),copper,EPA 200.5,pvanderweele,165,µ/L
425,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µ/L
425,Copper (Cu),copper,EPA 200.5,igallagher,10.6,µ/L
000418-R01,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µ/L
000418-R01,Copper (Cu),copper,EPA 200.5,igallagher,< 5,µ/L
000419-R01,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
000419-R01,Copper (Cu),copper,EPA 200.5,kcrago,68.1,µ/L
420,Lead (Pb),lead-1,EPA 200.5,igallagher,< 5,µ/L
420,Copper (Cu),copper-1,EPA 200.5,igallagher,68.1,µ/L
421,Lead (Pb),lead-1,EPA 200.5,igallagher,< 5,µ/L
421,Copper (Cu),copper-1,EPA 200.5,igallagher,< 5,µ/L
000418-R01,Lead (Pb),lead-1,EPA 200.5,igallagher,,µ/L
000418-R01,Copper (Cu),copper-1,EPA 200.5,igallagher,,µ/L
000419-R01,Lead (Pb),lead-1,EPA 200.5,kcrago,< 5,µ/L
000419-R01,Copper (Cu),copper-1,EPA 200.5,kcrago,68.1,µ/L
000419-R01,Lead (Pb),lead-2,EPA 200.5,kcrago,,µ/L
000419-R01,Copper (Cu),copper-2,EPA 200.5,kcrago,,µ/L
000414-R01,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
000414-R01,Copper (Cu),copper,EPA 200.5,kcrago,10.6,µ/L
000415-R01,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
000415-R01,Copper (Cu),copper,EPA 200.5,kcrago,165,µ/L
000416-R01,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
000416-R01,Copper (Cu),copper,EPA 200.5,kcrago,< 5,µ/L
000417-R01,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
000417-R01,Copper (Cu),copper,EPA 200.5,kcrago,< 5,µ/L
000399-R01,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
000399-R01,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
426,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
426,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
427,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
427,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
428,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
428,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
429,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
429,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
430,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
430,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
431,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
431,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
432,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
432,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
433,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
433,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
434,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
434,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
435,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
435,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
436,Lead (Pb),lead,EPA 200.5,kcrago,13.5,µ/L
437,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
437,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
438,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
438,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
439,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
439,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
440,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
440,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
441,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
441,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
442,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
442,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
443,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
443,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
444,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
444,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
445,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
445,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
445,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
446,Lead (Pb),lead,EPA 200.5,kcrago,< 5,µ/L
446,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
446,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
447,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
447,Fecal Coliform,fecal_coliform,SM9223B,kcrago,ABSENT,
447,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
448,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
448,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.1,mg/L
448,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
449,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
449,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
449,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
450,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
450,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
451,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
451,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
452,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
452,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
453,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
453,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
454,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
454,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
455,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
455,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
456,Lead (Pb),lead,EPA 200.5,pvanderweele,13.5,µg/L
457,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
458,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
458,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
458,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
459,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
459,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
